densities,yields
0.00006103515625,0.00006103515475321518
0.0001220703125,0.00012206991292333589
0.00018310546875,0.00018310491000123375
0.000244140625,0.00024413998452955165
0.00030517578125,0.0003051751407694664
0.0003662109375,0.00036621029295078343
0.00042724609375,0.00042724542938155324
0.00048828125,0.00048827974289644216
0.00054931640625,0.0005491086886637261
0.0006103515625,0.0006101438448785251
0.00067138671875,0.0006711790011118973
0.000732421875,0.0007322138949314668
0.00079345703125,0.0007932160823018512
0.0008544921875,0.0008542512231166192
0.00091552734375,0.0009152863793485465
0.0009765625,0.000976310376772692
0.00103759765625,0.0010373125641430763
0.0010986328125,0.0010983477177108354
0.00115966796875,0.0011593741834585217
0.001220703125,0.00122029426701174
0.00128173828125,0.001281329420793959
0.0013427734375,0.0013423645555023574
0.00140380859375,0.001403399710375249
0.00146484375,0.001464413132200274
0.00152587890625,0.0015254430173941727
0.0015869140625,0.0015864778073930031
0.00164794921875,0.0016475129421014015
0.001708984375,0.0017085480841503027
0.00177001953125,0.00176958324039627
0.0018310546875,0.0018306183914219777
0.00189208984375,0.0018916535475268315
0.001953125,0.0019526885446047293
0.00201416015625,0.002013723675406334
0.0020751953125,0.002074758813421762
0.00213623046875,0.002135793936995376
0.002197265625,0.002196829093042808
0.00225830078125,0.002257864233857576
0.0023193359375,0.0023188992661442183
0.00238037109375,0.0023799324832810454
0.00244140625,0.002440967611871081
0.00250244140625,0.002502002742672686
0.0025634765625,0.0025630378869017155
0.00262451171875,0.0026240730428690093
0.002685546875,0.002685107542796245
0.00274658203125,0.002746127125650233
0.0028076171875,0.002806956071417517
0.00286865234375,0.0028679912224432247
0.0029296875,0.002928976368305355
0.00299072265625,0.0029900113898190797
0.0030517578125,0.003051046546052452
0.00311279296875,0.0031120816943777394
0.003173828125,0.003173091174438478
0.00323486328125,0.0032341063340521744
0.0032958984375,0.00329513033147632
0.00335693359375,0.0033561654522102236
0.00341796875,0.003417200608220918
0.00347900390625,0.003478235675647291
0.0035400390625,0.0035392707932947014
0.00360107421875,0.0036003059470769206
0.003662109375,0.0036612713082082265
0.00372314453125,0.0037223039745876265
0.0037841796875,0.003783338417477756
0.00384521484375,0.0038443735664366687
0.00390625,0.003905408720764759
0.00396728515625,0.00396643652066337
0.0040283203125,0.004027471472532346
0.00408935546875,0.004088506574908093
0.004150390625,0.004149538534100958
0.00421142578125,0.004209569204858863
0.0042724609375,0.004270604237145505
0.00433349609375,0.00433163883783028
0.00439453125,0.004392673912358598
0.00445556640625,0.004453708731641255
0.0045166015625,0.0045147438878496695
0.00457763671875,0.004575776337849232
0.004638671875,0.004636811389166515
0.00469970703125,0.0046976987891490804
0.0047607421875,0.004758733945253934
0.00482177734375,0.004819761745152545
0.0048828125,0.004880796826214969
0.00494384765625,0.004941831980968183
0.0050048828125,0.00500286713719854
0.00506591796875,0.0050639022743312655
0.005126953125,0.005124935139789726
0.00518798828125,0.00518597022085215
0.0052490234375,0.005247005376551513
0.00531005859375,0.005308040526093389
0.00537109375,0.0053690744040011985
0.00543212890625,0.005430108717516088
0.0054931640625,0.00549114387343211
0.00555419921875,0.005552177947588808
0.005615234375,0.005613213103775727
0.00567626953125,0.0056742480185780755
0.0057373046875,0.005735283170405807
0.00579833984375,0.005796318321849227
0.005859375,0.005857353477986186
0.00592041015625,0.005918263561256065
0.0059814453125,0.005979298717326295
0.00604248046875,0.0060403338634007625
0.006103515625,0.006101368884914487
0.00616455078125,0.006162404041051447
0.0062255859375,0.006223439195804662
0.00628662109375,0.00628447317592307
0.00634765625,0.0063455083284297015
0.00640869140625,0.0064065411938881624
0.0064697265625,0.006467554615713187
0.00653076171875,0.006528589733360598
0.006591796875,0.006589624888903568
0.00665283203125,0.00665065996996599
0.0067138671875,0.006711681943620872
0.00677490234375,0.006772712994768252
